  -21173.00      -26532.00      -28653.00      -29238.00      -29508.00
  -29137.00      -28067.00      -26029.00      -22747.00      -18367.00
  -14198.00      -11216.00      -10235.00      -11042.00      -11291.00
  -10929.00      -12623.00      -17785.00      -24354.00      -29064.00
  -31179.00      -30968.00      -28506.00      -23379.00      -16728.00
  -13178.00      -13354.00      -14397.00      -16075.00      -18106.00
  -19643.00      -20187.00      -20712.00      -22235.00      -23531.00
  -25191.00      -27606.00      -28637.00      -28182.00      -26599.00
  -22764.00      -17243.00      -12706.00      -9726.000      -6867.000
  -5869.000      -8482.000      -13052.00      -18167.00      -23866.00
  -30266.00      -35115.00      -36234.00      -34661.00      -30923.00
  -25197.00      -19580.00      -16524.00      -15651.00      -14096.00
  -11581.00      -9407.000      -8248.000      -8759.000      -11203.00
  -15711.00      -20682.00      -25051.00      -29465.00      -32701.00
  -33814.00      -32574.00      -28047.00      -21513.00      -15126.00
  -10389.00      -9150.000      -11082.00      -14665.00      -18705.00
  -21828.00      -24942.00      -27436.00      -26780.00      -24602.00
  -22635.00      -20236.00      -17301.00      -14539.00      -13842.00
  -15976.00      -19330.00      -22241.00      -23153.00      -22746.00
  -23363.00      -22890.00      -20373.00      -19154.00      -18631.00
  -17270.00      -16154.00      -15618.00      -15964.00      -18065.00
  -21920.00      -26303.00      -29455.00      -29780.00      -27525.00
  -23867.00      -18930.00      -13474.00      -9341.000      -8575.000
  -10892.00      -13718.00      -16129.00      -18041.00      -19795.00
  -21956.00      -23857.00      -25341.00      -26892.00      -28426.00
  -29344.00      -28824.00      -26418.00      -23140.00      -20110.00
  -16964.00      -13910.00      -12106.00      -12254.00      -14286.00
  -17204.00      -19243.00      -20003.00      -21472.00      -24086.00
  -26369.00      -27673.00      -27482.00      -26625.00      -26301.00
  -24101.00      -18842.00      -13874.00      -10216.00      -7582.000
  -7797.000      -10768.00      -15775.00      -21830.00      -26553.00
  -29507.00      -30550.00      -28818.00      -25217.00      -20859.00
  -16570.00
