CAMPITO MNT. TREE RING DATA, N=5405 FROM 3435BC TO 1969AD (IN .01 MM)           
 54. 49. 40. 37. 41. 51. 41. 40. 46. 44. 48. 46. 53. 56. 41. 37. 35. 55.        
 37. 32. 34. 41. 38. 30. 28. 24. 29. 36. 33. 41. 41. 48. 45. 39. 33. 28.        
 35. 32. 32. 35. 34. 25. 41. 41. 39. 45. 46. 34. 33. 40. 46. 60. 58. 44.        
 61. 51. 55. 47. 52. 49. 58. 55. 72. 46. 55. 62. 83. 99. 65. 72. 77. 56.        
 48. 36. 50. 57. 70. 64. 58. 44. 44. 48. 55. 32. 34. 41. 46. 31. 30. 29.        
 41. 37. 41. 34. 40. 47. 41. 38. 35. 39. 50. 63. 39. 22. 25. 26. 25. 27.        
 25. 27. 30. 40. 41. 49. 51. 44. 41. 34. 28. 42. 43. 33. 50. 45. 55. 60.        
 66. 50. 59. 72. 61. 65. 65. 69. 54. 70. 61. 64. 70. 91. 78. 76. 59. 64.        
 68. 84. 87. 84. 65. 64. 49. 64. 72. 79. 70. 56. 54. 53. 53. 48. 64. 49.        
 48. 64. 64. 69. 58. 68. 68. 60. 66. 50. 56. 54. 38. 44. 41. 48. 44. 50.        
 56. 67. 54. 56. 56. 43. 42. 29. 11. 31. 44. 44. 51. 43. 59. 56. 47. 43.        
 51. 72. 47. 57. 52. 48. 44. 51. 48. 38. 44. 36. 40. 39. 38. 39. 37. 47.        
 29. 37. 55. 49. 43. 48. 54. 63. 32. 29. 46. 52. 30. 49. 47. 43. 45. 42.        
 42. 46. 43. 37. 35. 34. 37. 35. 46. 34. 38. 47. 52. 48. 31. 49. 45. 39.        
 47. 46. 33. 35. 38. 40. 26. 36. 33. 40. 45. 41. 45. 53. 51. 41. 49. 41.        
 48. 54. 45. 37. 46. 44. 47. 41. 48. 36. 41. 56. 52. 57. 67. 53. 49. 54.        
 56. 54. 56. 57. 58. 43. 58. 63. 61. 61. 59. 57. 53. 53. 38. 49. 33. 39.        
 17. 28. 23. 25. 26. 25. 22. 28. 25. 29. 34. 29. 29. 30. 23. 31. 37. 35.        
 33. 32. 42. 38. 32. 33. 29. 26. 26. 30. 35. 30. 33. 36. 37. 39. 37. 35.        
 41. 37. 39. 40. 44. 40. 36. 31. 34. 48. 43. 49. 38. 47. 40. 40. 47. 43.        
 36. 40. 43. 40. 46. 49. 38. 39. 32. 35. 39. 34. 44. 39. 42. 48. 46. 36.        
 37. 37. 34. 40. 39. 39. 33. 37. 38. 48. 33. 39. 39. 41. 36. 37. 41. 36.        
 24. 37. 41. 50. 39. 31. 46. 51. 36. 54. 48. 48. 34. 38. 43. 33. 33. 42.        
 34. 36. 25. 31. 20. 32. 18. 28. 32. 34. 28. 33. 23. 21. 14. 13. 16. 20.        
 16. 20. 19. 17. 16. 16. 12. 23. 26. 21. 26. 25. 26. 18. 35. 33. 33. 26.        
 23. 39. 29. 26. 32. 33. 36. 31. 32. 30. 38. 31. 25. 32. 38. 31. 23. 15.        
 27. 39. 28. 38. 34. 38. 38. 36. 34. 41. 36. 45. 55. 49. 58. 55. 55. 41.        
 54. 56. 54. 49. 49. 52. 43. 22. 42. 51. 43. 56. 58. 56. 61. 56. 58. 23.        
 45. 66. 55. 57. 47. 55. 48. 29. 14. 31. 29. 24. 22. 20. 26. 33. 37. 34.        
 44. 38. 41. 41. 47. 43. 33. 38. 45. 40. 50. 43. 51. 40. 39. 53. 54. 54.        
 51. 33. 45. 36. 43. 45. 46. 46. 25. 15. 19. 37. 35. 38. 31. 35. 31. 38.        
 39. 33. 25. 34. 35. 41. 51. 37. 41. 43. 50. 39. 31. 30. 29. 47. 38. 32.        
 29. 24. 43. 41. 30. 31. 30. 31. 39. 27. 36. 38. 19. 23. 24. 33. 28. 27.        
 15. 32. 18. 29. 37. 44. 34. 33. 26. 37. 43. 36. 47. 45. 41. 43. 48. 20.        
 29. 34. 29. 29. 31. 17. 37. 37. 42. 44. 38. 37. 34. 25. 39. 40. 47. 43.        
 49. 53. 41. 46. 50. 49. 41. 39. 28. 24. 17. 32. 25. 29. 31. 19. 25. 17.        
 30. 31. 32. 11. 35. 31. 35. 30. 19. 31. 33. 32. 18. 39. 35. 39. 43. 41.        
 27. 30. 29. 27. 27. 28. 27. 13. 21. 14. 24. 22. 20. 33. 31. 27. 35. 36.        
 28. 37. 33. 29. 38. 33. 37. 49. 43. 35. 43. 43. 35. 40. 46. 46. 50. 43.        
 52. 27. 45. 35. 51. 52. 45. 42. 48. 54. 35. 48. 43. 42. 41. 53. 49. 46.        
 47. 57. 40. 27. 34. 38. 34. 35. 46. 38. 54. 52. 43. 35. 33. 42. 40. 43.        
 28. 36. 35. 38. 45. 42. 37. 47. 45. 36. 41. 45. 43. 28. 14. 35. 34. 37.        
 39. 37. 44. 37. 35. 41. 41. 41. 40. 37. 47. 50. 44. 44. 47. 56. 44. 51.        
 48. 54. 41. 40. 46. 50. 26. 36. 24. 30. 34. 32. 32. 38. 32. 32. 28. 37.        
 35. 41. 33. 37. 43. 42. 38. 39. 40. 43. 44. 42. 48. 42. 24. 29. 31. 37.        
 26. 33. 27. 38. 27. 33. 36. 31. 39. 38. 30. 37. 46. 41. 46. 47. 38. 23.        
 27. 35. 47. 38. 43. 37. 60. 37. 58. 50. 54. 49. 54. 57. 54. 55. 53. 47.        
 36. 56. 54. 51. 34. 37. 54. 45. 48. 41. 51. 51. 58. 61. 48. 57. 55. 48.        
 41. 47. 32. 42. 47. 22. 49. 48. 52. 45. 38. 44. 44. 57. 47. 50. 43. 54.        
 39. 34. 49. 54. 50. 43. 44. 56. 54. 57. 61. 52. 43. 63. 61. 72. 72. 43.        
 76. 71. 61. 63. 72. 55. 46. 63. 55. 66. 66. 51. 60. 64. 54. 56. 67. 73.        
 52. 59. 69. 70. 51. 67. 61. 62. 56. 59. 51. 59. 32. 31. 55. 57. 69. 60.        
 53. 55. 64. 68. 60.                                                            
